DATATYPE	 IR Spectrum
1533.7995	 94.6433
1534.2654	 94.6362
1534.7314	 94.6214
1535.1973	 94.5993
1535.6632	 94.5699
1536.1291	 94.5335
1536.5950	 94.4903
1537.0609	 94.4405
1537.5269	 94.3846
1537.9928	 94.3231
1538.4587	 94.2567
1538.9246	 94.1865
1539.3905	 94.1132
1539.8564	 94.0383
1540.3224	 93.9627
1540.7883	 93.8878
1541.2542	 93.8147
1541.7201	 93.7445
1542.1860	 93.6780
1542.6519	 93.6160
1543.1179	 93.5591
1543.5838	 93.5074
1544.0497	 93.4613
1544.5156	 93.4204
1544.9815	 93.3848
1545.4475	 93.3539
1545.9134	 93.3273
1546.3793	 93.3045
1546.8452	 93.2848
1547.3111	 93.2675
1547.7770	 93.2519
1548.2430	 93.2372
1548.7089	 93.2227
1549.1748	 93.2074
1549.6407	 93.1906
1550.1066	 93.1714
1550.5725	 93.1489
1551.0385	 93.1223
1551.5044	 93.0905
1551.9703	 93.0529
1552.4362	 93.0085
1552.9021	 92.9567
1553.3680	 92.8967
1553.8340	 92.8281
1554.2999	 92.7505
1554.7658	 92.6637
1555.2317	 92.5680
1555.6976	 92.4637
1556.1635	 92.3516
1556.6295	 92.2327
1557.0954	 92.1085
1557.5613	 91.9804
1558.0272	 91.8503
1558.4931	 91.7201
1558.9591	 91.5916
1559.4250	 91.4668
1559.8909	 91.3471
1560.3568	 91.2340
1560.8227	 91.1284
1561.2886	 91.0310
1561.7546	 90.9420
1562.2205	 90.8613
1562.6864	 90.7887
1563.1523	 90.7234
1563.6182	 90.6646
1564.0841	 90.6113
1564.5501	 90.5624
1565.0160	 90.5166
1565.4819	 90.4729
1565.9478	 90.4299
1566.4137	 90.3866
1566.8796	 90.3417
1567.3456	 90.2942
1567.8115	 90.2431
1568.2774	 90.1875
1568.7433	 90.1265
1569.2092	 90.0593
1569.6751	 89.9854
1570.1411	 89.9042
1570.6070	 89.8154
1571.0729	 89.7186
1571.5388	 89.6139
1572.0047	 89.5013
1572.4707	 89.3811
1572.9366	 89.2537
1573.4025	 89.1197
1573.8684	 88.9799
1574.3343	 88.8352
1574.8002	 88.6866
1575.2662	 88.5354
1575.7321	 88.3828
1576.1980	 88.2299
1576.6639	 88.0781
1577.1298	 87.9285
1577.5957	 87.7822
1578.0617	 87.6402
1578.5276	 87.5034
1578.9935	 87.3724
1579.4594	 87.2478
1579.9253	 87.1298
1580.3912	 87.0188
1580.8572	 86.9147
1581.3231	 86.8176
1581.7890	 86.7273
1582.2549	 86.6435
1582.7208	 86.5660
1583.1867	 86.4946
1583.6527	 86.4288
1584.1186	 86.3684
1584.5845	 86.3131
1585.0504	 86.2627
1585.5163	 86.2170
1585.9822	 86.1759
1586.4482	 86.1391
1586.9141	 86.1067
1587.3800	 86.0788
1587.8459	 86.0552
1588.3118	 86.0362
1588.7778	 86.0218
1589.2437	 86.0123
1589.7096	 86.0076
1590.1755	 86.0081
1590.6414	 86.0140
1591.1073	 86.0253
1591.5733	 86.0422
1592.0392	 86.0648
1592.5051	 86.0932
1592.9710	 86.1274
1593.4369	 86.1674
1593.9028	 86.2131
1594.3688	 86.2644
1594.8347	 86.3211
1595.3006	 86.3831
1595.7665	 86.4500
1596.2324	 86.5215
1596.6983	 86.5974
1597.1643	 86.6773
1597.6302	 86.7608
1598.0961	 86.8477
1598.5620	 86.9376
1599.0279	 87.0301
1599.4938	 87.1250
1599.9598	 87.2221
1600.4257	 87.3210
1600.8916	 87.4216
1601.3575	 87.5237
1601.8234	 87.6271
1602.2894	 87.7317
1602.7553	 87.8375
1603.2212	 87.9444
1603.6871	 88.0523
1604.1530	 88.1611
1604.6189	 88.2709
1605.0849	 88.3816
1605.5508	 88.4932
1606.0167	 88.6056
1606.4826	 88.7189
1606.9485	 88.8329
1607.4144	 88.9477
1607.8804	 89.0631
1608.3463	 89.1790
1608.8122	 89.2954
1609.2781	 89.4121
1609.7440	 89.5289
1610.2099	 89.6457
1610.6759	 89.7623
1611.1418	 89.8785
1611.6077	 89.9941
1612.0736	 90.1088
1612.5395	 90.2223
1613.0054	 90.3345
1613.4714	 90.4450
1613.9373	 90.5535
1614.4032	 90.6598
1614.8691	 90.7636
1615.3350	 90.8647
1615.8010	 90.9628
1616.2669	 91.0577
1616.7328	 91.1493
1617.1987	 91.2373
1617.6646	 91.3216
1618.1305	 91.4022
1618.5965	 91.4790
1619.0624	 91.5519
1619.5283	 91.6210
1619.9942	 91.6863
1620.4601	 91.7478
1620.9260	 91.8057
1621.3920	 91.8600
1621.8579	 91.9107
1622.3238	 91.9581
1622.7897	 92.0022
1623.2556	 92.0432
1623.7215	 92.0811
1624.1875	 92.1160
1624.6534	 92.1480
1625.1193	 92.1773
1625.5852	 92.2039
1626.0511	 92.2279
1626.5170	 92.2493
1626.9830	 92.2683
1627.4489	 92.2850
1627.9148	 92.2995
1628.3807	 92.3119
1628.8466	 92.3222
1629.3126	 92.3307
1629.7785	 92.3376
1630.2444	 92.3430
1630.7103	 92.3471
1631.1762	 92.3501
1631.6421	 92.3522
1632.1081	 92.3538
1632.5740	 92.3550
1633.0399	 92.3561
1633.5058	 92.3573
1633.9717	 92.3589
1634.4376	 92.3609
1634.9036	 92.3637
1635.3695	 92.3672
1635.8354	 92.3716
1636.3013	 92.3770
1636.7672	 92.3834
1637.2331	 92.3906
1637.6991	 92.3987
1638.1650	 92.4075
1638.6309	 92.4169
1639.0968	 92.4266
1639.5627	 92.4365
1640.0286	 92.4463
1640.4946	 92.4558
1640.9605	 92.4647
1641.4264	 92.4728
1641.8923	 92.4797
1642.3582	 92.4851
1642.8242	 92.4888
1643.2901	 92.4906
1643.7560	 92.4902
1644.2219	 92.4873
1644.6878	 92.4817
1645.1537	 92.4735
1645.6197	 92.4623
1646.0856	 92.4483
1646.5515	 92.4315
1647.0174	 92.4120
1647.4833	 92.3901
1647.9492	 92.3660
1648.4152	 92.3403
1648.8811	 92.3135
1649.3470	 92.2861
1649.8129	 92.2588
1650.2788	 92.2323
1650.7447	 92.2073
1651.2107	 92.1844
1651.6766	 92.1642
1652.1425	 92.1472
1652.6084	 92.1337
1653.0743	 92.1240
1653.5402	 92.1182
1654.0062	 92.1164
1654.4721	 92.1182
1654.9380	 92.1237
1655.4039	 92.1324
1655.8698	 92.1441
1656.3358	 92.1583
1656.8017	 92.1747
1657.2676	 92.1929
1657.7335	 92.2125
1658.1994	 92.2332
1658.6653	 92.2547
1659.1313	 92.2767
1659.5972	 92.2989
1660.0631	 92.3211
1660.5290	 92.3431
1660.9949	 92.3647
1661.4608	 92.3859
1661.9268	 92.4064
1662.3927	 92.4263
1662.8586	 92.4454
1663.3245	 92.4637
1663.7904	 92.4812
1664.2563	 92.4977
1664.7223	 92.5134
1665.1882	 92.5282
1665.6541	 92.5421
1666.1200	 92.5551
1666.5859	 92.5672
1667.0518	 92.5784
1667.5178	 92.5889
1667.9837	 92.5985
1668.4496	 92.6072
1668.9155	 92.6152
1669.3814	 92.6225
1669.8474	 92.6290
1670.3133	 92.6347
1670.7792	 92.6397
1671.2451	 92.6441
1671.7110	 92.6477
1672.1769	 92.6507
1672.6429	 92.6531
1673.1088	 92.6549
1673.5747	 92.6561
1674.0406	 92.6568
1674.5065	 92.6570
1674.9724	 92.6569
1675.4384	 92.6565
1675.9043	 92.6558
1676.3702	 92.6551
1676.8361	 92.6544
1677.3020	 92.6538
1677.7679	 92.6535
1678.2339	 92.6537
1678.6998	 92.6545
1679.1657	 92.6560
1679.6316	 92.6584
1680.0975	 92.6617
1680.5634	 92.6663
1681.0294	 92.6720
1681.4953	 92.6790
1681.9612	 92.6874
1682.4271	 92.6972
1682.8930	 92.7083
1683.3590	 92.7208
1683.8249	 92.7345
1684.2908	 92.7495
1684.7567	 92.7655
1685.2226	 92.7825
1685.6885	 92.8002
1686.1545	 92.8187
1686.6204	 92.8376
1687.0863	 92.8569
1687.5522	 92.8764
1688.0181	 92.8959
1688.4840	 92.9152
1688.9500	 92.9343
1689.4159	 92.9530
1689.8818	 92.9712
1690.3477	 92.9888
1690.8136	 93.0058
1691.2795	 93.0219
1691.7455	 93.0373
1692.2114	 93.0518
1692.6773	 93.0656
1693.1432	 93.0786
1693.6091	 93.0908
1694.0750	 93.1024
1694.5410	 93.1135
1695.0069	 93.1242
1695.4728	 93.1347
1695.9387	 93.1451
1696.4046	 93.1558
1696.8706	 93.1669
1697.3365	 93.1787
1697.8024	 93.1913
1698.2683	 93.2051
1698.7342	 93.2201
1699.2001	 93.2366
1699.6661	 93.2547
1700.1320	 93.2745
1700.5979	 93.2959
1701.0638	 93.3191
1701.5297	 93.3438
1701.9956	 93.3701
1702.4616	 93.3978
1702.9275	 93.4267
1703.3934	 93.4568
1703.8593	 93.4878
1704.3252	 93.5197
1704.7911	 93.5522
1705.2571	 93.5852
1705.7230	 93.6187
1706.1889	 93.6524
1706.6548	 93.6862
1707.1207	 93.7201
1707.5866	 93.7541
1708.0526	 93.7879
1708.5185	 93.8216
1708.9844	 93.8550
1709.4503	 93.8882
1709.9162	 93.9210
1710.3822	 93.9535
1710.8481	 93.9855
1711.3140	 94.0171
1711.7799	 94.0481
1712.2458	 94.0785
1712.7117	 94.1084
1713.1777	 94.1375
1713.6436	 94.1661
1714.1095	 94.1939
1714.5754	 94.2210
1715.0413	 94.2475
1715.5072	 94.2733
1715.9732	 94.2985
1716.4391	 94.3232
1716.9050	 94.3473
1717.3709	 94.3711
1717.8368	 94.3945
1718.3027	 94.4177
1718.7687	 94.4408
1719.2346	 94.4639
1719.7005	 94.4870
1720.1664	 94.5102
1720.6323	 94.5336
1721.0982	 94.5573
1721.5642	 94.5813
1722.0301	 94.6055
1722.4960	 94.6301
1722.9619	 94.6550
1723.4278	 94.6802
1723.8937	 94.7056
1724.3597	 94.7312
1724.8256	 94.7569
1725.2915	 94.7826
1725.7574	 94.8083
1726.2233	 94.8339
1726.6893	 94.8592
1727.1552	 94.8842
1727.6211	 94.9087
1728.0870	 94.9326
1728.5529	 94.9559
1729.0188	 94.9784
1729.4848	 95.0000
1729.9507	 95.0207
1730.4166	 95.0404
1730.8825	 95.0590
1731.3484	 95.0765
1731.8143	 95.0930
1732.2803	 95.1084
1732.7462	 95.1228
1733.2121	 95.1364
1733.6780	 95.1492
1734.1439	 95.1613
1734.6098	 95.1731
1735.0758	 95.1845
1735.5417	 95.1959
1736.0076	 95.2073
1736.4735	 95.2189
1736.9394	 95.2310
1737.4053	 95.2435
1737.8713	 95.2567
1738.3372	 95.2704
1738.8031	 95.2848
1739.2690	 95.2999
1739.7349	 95.3155
1740.2009	 95.3316
1740.6668	 95.3481
1741.1327	 95.3649
1741.5986	 95.3818
1742.0645	 95.3985
1742.5304	 95.4151
1742.9964	 95.4312
1743.4623	 95.4468
1743.9282	 95.4615
1744.3941	 95.4754
1744.8600	 95.4881
1745.3259	 95.4997
1745.7919	 95.5100
1746.2578	 95.5189
1746.7237	 95.5264
1747.1896	 95.5325
1747.6555	 95.5371
1748.1214	 95.5405
1748.5874	 95.5425
1749.0533	 95.5435
1749.5192	 95.5435
1749.9851	 95.5427
1750.4510	 95.5413
1750.9169	 95.5395
1751.3829	 95.5376
1751.8488	 95.5358
1752.3147	 95.5342
1752.7806	 95.5331
1753.2465	 95.5327
1753.7125	 95.5330
1754.1784	 95.5343
1754.6443	 95.5366
1755.1102	 95.5399
1755.5761	 95.5443
1756.0420	 95.5497
1756.5080	 95.5561
1756.9739	 95.5634
1757.4398	 95.5715
1757.9057	 95.5803
1758.3716	 95.5897
1758.8375	 95.5995
1759.3035	 95.6096
1759.7694	 95.6197
1760.2353	 95.6298
1760.7012	 95.6398
1761.1671	 95.6494
1761.6330	 95.6586
1762.0990	 95.6673
1762.5649	 95.6753
1763.0308	 95.6827
1763.4967	 95.6892
1763.9626	 95.6949
1764.4285	 95.6999
1764.8945	 95.7040
1765.3604	 95.7073
1765.8263	 95.7099
1766.2922	 95.7118
1766.7581	 95.7130
1767.2241	 95.7138
1767.6900	 95.7143
1768.1559	 95.7144
1768.6218	 95.7145
1769.0877	 95.7145
1769.5536	 95.7147
1770.0196	 95.7151
1770.4855	 95.7159
1770.9514	 95.7171
1771.4173	 95.7190
1771.8832	 95.7214
1772.3491	 95.7245
1772.8151	 95.7284
1773.2810	 95.7329
1773.7469	 95.7382
1774.2128	 95.7442
1774.6787	 95.7508
1775.1446	 95.7581
1775.6106	 95.7659
1776.0765	 95.7742
1776.5424	 95.7830
1777.0083	 95.7923
1777.4742	 95.8019
1777.9401	 95.8118
1778.4061	 95.8220
1778.8720	 95.8325
1779.3379	 95.8432
1779.8038	 95.8540
1780.2697	 95.8650
1780.7357	 95.8762
1781.2016	 95.8874
1781.6675	 95.8987
1782.1334	 95.9099
1782.5993	 95.9212
1783.0652	 95.9324
1783.5312	 95.9435
1783.9971	 95.9543
1784.4630	 95.9650
1784.9289	 95.9752
1785.3948	 95.9851
1785.8607	 95.9944
1786.3267	 96.0031
1786.7926	 96.0111
1787.2585	 96.0182
1787.7244	 96.0245
1788.1903	 96.0297
1788.6562	 96.0339
1789.1222	 96.0370
1789.5881	 96.0388
1790.0540	 96.0395
1790.5199	 96.0389
1790.9858	 96.0372
1791.4517	 96.0343
1791.9177	 96.0304
1792.3836	 96.0256
1792.8495	 96.0200
1793.3154	 96.0138
1793.7813	 96.0071
1794.2473	 96.0002
1794.7132	 95.9932
1795.1791	 95.9863
1795.6450	 95.9797
1796.1109	 95.9736
1796.5768	 95.9682
1797.0428	 95.9635
1797.5087	 95.9597
1797.9746	 95.9569
1798.4405	 95.9550
1798.9064	 95.9542
1799.3723	 95.9545
1799.8383	 95.9557
1800.3042	 95.9578
1800.7701	 95.9608
1801.2360	 95.9645
1801.7019	 95.9689
1802.1678	 95.9738
1802.6338	 95.9790
1803.0997	 95.9845
1803.5656	 95.9900
1804.0315	 95.9955
1804.4974	 96.0009
1804.9633	 96.0060
1805.4293	 96.0107
1805.8952	 96.0150
1806.3611	 96.0187
1806.8270	 96.0219
1807.2929	 96.0245
1807.7589	 96.0266
1808.2248	 96.0281
1808.6907	 96.0290
1809.1566	 96.0295
1809.6225	 96.0296
1810.0884	 96.0294
1810.5544	 96.0289
1811.0203	 96.0283
1811.4862	 96.0276
1811.9521	 96.0269
1812.4180	 96.0263
1812.8839	 96.0258
1813.3499	 96.0256
1813.8158	 96.0256
1814.2817	 96.0259
1814.7476	 96.0264
1815.2135	 96.0271
1815.6794	 96.0281
1816.1454	 96.0292
1816.6113	 96.0303
1817.0772	 96.0314
1817.5431	 96.0324
1818.0090	 96.0331
1818.4749	 96.0334
1818.9409	 96.0332
1819.4068	 96.0324
1819.8727	 96.0308
1820.3386	 96.0284
1820.8045	 96.0251
1821.2705	 96.0207
1821.7364	 96.0154
1822.2023	 96.0091
1822.6682	 96.0017
1823.1341	 95.9935
1823.6000	 95.9844
1824.0660	 95.9745
1824.5319	 95.9641
1824.9978	 95.9533
1825.4637	 95.9423
1825.9296	 95.9312
1826.3955	 95.9204
1826.8615	 95.9099
1827.3274	 95.9001
1827.7933	 95.8910
1828.2592	 95.8828
1828.7251	 95.8757
1829.1910	 95.8697
1829.6570	 95.8649
1830.1229	 95.8614
1830.5888	 95.8590
1831.0547	 95.8578
1831.5206	 95.8577
1831.9865	 95.8586
1832.4525	 95.8603
1832.9184	 95.8627
1833.3843	 95.8656
1833.8502	 95.8689
1834.3161	 95.8724
1834.7821	 95.8759
1835.2480	 95.8792
1835.7139	 95.8822
1836.1798	 95.8848
1836.6457	 95.8867
1837.1116	 95.8879
1837.5776	 95.8883
1838.0435	 95.8878
1838.5094	 95.8863
1838.9753	 95.8839
1839.4412	 95.8805
1839.9071	 95.8761
1840.3731	 95.8708
1840.8390	 95.8647
1841.3049	 95.8578
1841.7708	 95.8503
1842.2367	 95.8424
1842.7026	 95.8340
1843.1686	 95.8255
1843.6345	 95.8169
1844.1004	 95.8084
1844.5663	 95.8001
1845.0322	 95.7923
1845.4981	 95.7849
1845.9641	 95.7781
1846.4300	 95.7721
1846.8959	 95.7667
1847.3618	 95.7622
1847.8277	 95.7584
1848.2937	 95.7555
1848.7596	 95.7532
1849.2255	 95.7517
1849.6914	 95.7508
1850.1573	 95.7505
1850.6232	 95.7507
1851.0892	 95.7513
1851.5551	 95.7523
1852.0210	 95.7536
1852.4869	 95.7551
1852.9528	 95.7568
1853.4187	 95.7585
1853.8847	 95.7603
1854.3506	 95.7621
1854.8165	 95.7639
1855.2824	 95.7656
1855.7483	 95.7672
1856.2142	 95.7687
1856.6802	 95.7701
1857.1461	 95.7713
1857.6120	 95.7723
1858.0779	 95.7730
1858.5438	 95.7736
1859.0097	 95.7738
1859.4757	 95.7737
1859.9416	 95.7733
1860.4075	 95.7724
1860.8734	 95.7711
1861.3393	 95.7693
1861.8052	 95.7670
1862.2712	 95.7641
1862.7371	 95.7606
1863.2030	 95.7564
1863.6689	 95.7516
1864.1348	 95.7462
1864.6008	 95.7402
1865.0667	 95.7336
1865.5326	 95.7265
1865.9985	 95.7190
1866.4644	 95.7112
1866.9303	 95.7032
1867.3963	 95.6952
1867.8622	 95.6873
1868.3281	 95.6796
1868.7940	 95.6723
1869.2599	 95.6655
1869.7258	 95.6594
1870.1918	 95.6542
1870.6577	 95.6499
1871.1236	 95.6466
1871.5895	 95.6443
1872.0554	 95.6432
1872.5213	 95.6432
1872.9873	 95.6442
1873.4532	 95.6462
1873.9191	 95.6492
1874.3850	 95.6531
1874.8509	 95.6576
1875.3168	 95.6627
1875.7828	 95.6682
1876.2487	 95.6739
1876.7146	 95.6796
1877.1805	 95.6853
1877.6464	 95.6906
1878.1124	 95.6955
1878.5783	 95.6998
1879.0442	 95.7033
1879.5101	 95.7060
1879.9760	 95.7078
1880.4419	 95.7085
1880.9079	 95.7082
1881.3738	 95.7068
1881.8397	 95.7043
1882.3056	 95.7009
1882.7715	 95.6966
1883.2374	 95.6915
1883.7034	 95.6857
1884.1693	 95.6793
1884.6352	 95.6727
1885.1011	 95.6659
1885.5670	 95.6591
1886.0329	 95.6526
1886.4989	 95.6465
1886.9648	 95.6411
1887.4307	 95.6364
1887.8966	 95.6326
1888.3625	 95.6298
1888.8284	 95.6282
1889.2944	 95.6277
1889.7603	 95.6283
1890.2262	 95.6300
1890.6921	 95.6327
1891.1580	 95.6363
1891.6240	 95.6407
1892.0899	 95.6457
1892.5558	 95.6511
1893.0217	 95.6568
1893.4876	 95.6624
1893.9535	 95.6679
1894.4195	 95.6731
1894.8854	 95.6777
1895.3513	 95.6816
1895.8172	 95.6848
1896.2831	 95.6870
1896.7490	 95.6883
1897.2150	 95.6886
1897.6809	 95.6880
1898.1468	 95.6864
1898.6127	 95.6840
1899.0786	 95.6807
1899.5445	 95.6768
1900.0105	 95.6724
1900.4764	 95.6675
1900.9423	 95.6624
1901.4082	 95.6572
1901.8741	 95.6521
1902.3400	 95.6472
1902.8060	 95.6427
1903.2719	 95.6386
1903.7378	 95.6350
1904.2037	 95.6321
1904.6696	 95.6299
1905.1356	 95.6284
1905.6015	 95.6277
1906.0674	 95.6276
1906.5333	 95.6283
1906.9992	 95.6295
1907.4651	 95.6313
1907.9311	 95.6336
1908.3970	 95.6362
1908.8629	 95.6391
1909.3288	 95.6422
1909.7947	 95.6455
1910.2606	 95.6487
1910.7266	 95.6520
1911.1925	 95.6551
1911.6584	 95.6583
1912.1243	 95.6613
1912.5902	 95.6644
1913.0561	 95.6674
1913.5221	 95.6706
1913.9880	 95.6739
1914.4539	 95.6774
1914.9198	 95.6813
1915.3857	 95.6857
1915.8516	 95.6906
1916.3176	 95.6961
1916.7835	 95.7023
1917.2494	 95.7092
1917.7153	 95.7169
1918.1812	 95.7254
1918.6472	 95.7346
1919.1131	 95.7445
1919.5790	 95.7550
1920.0449	 95.7659
1920.5108	 95.7771
1920.9767	 95.7884
1921.4427	 95.7996
1921.9086	 95.8105
1922.3745	 95.8210
1922.8404	 95.8308
1923.3063	 95.8397
1923.7722	 95.8476
1924.2382	 95.8544
1924.7041	 95.8598
1925.1700	 95.8640
1925.6359	 95.8667
1926.1018	 95.8681
1926.5677	 95.8682
1927.0337	 95.8671
1927.4996	 95.8649
1927.9655	 95.8618
1928.4314	 95.8580
1928.8973	 95.8538
1929.3632	 95.8494
1929.8292	 95.8451
1930.2951	 95.8411
1930.7610	 95.8378
1931.2269	 95.8354
1931.6928	 95.8342
1932.1588	 95.8343
1932.6247	 95.8361
1933.0906	 95.8395
1933.5565	 95.8449
1934.0224	 95.8521
1934.4883	 95.8612
1934.9543	 95.8721
1935.4202	 95.8848
1935.8861	 95.8991
1936.3520	 95.9147
1936.8179	 95.9314
1937.2838	 95.9490
1937.7498	 95.9670
1938.2157	 95.9851
1938.6816	 96.0031
1939.1475	 96.0204
1939.6134	 96.0369
1940.0793	 96.0522
1940.5453	 96.0659
1941.0112	 96.0780
1941.4771	 96.0883
1941.9430	 96.0966
1942.4089	 96.1029
1942.8748	 96.1072
1943.3408	 96.1097
1943.8067	 96.1105
1944.2726	 96.1098
1944.7385	 96.1079
1945.2044	 96.1050
1945.6704	 96.1015
1946.1363	 96.0978
1946.6022	 96.0941
1947.0681	 96.0907
1947.5340	 96.0881
1947.9999	 96.0865
1948.4659	 96.0860
1948.9318	 96.0870
1949.3977	 96.0894
1949.8636	 96.0935
1950.3295	 96.0993
1950.7954	 96.1066
1951.2614	 96.1156
1951.7273	 96.1259
1952.1932	 96.1375
1952.6591	 96.1502
1953.1250	 96.1638
1953.5909	 96.1780
1954.0569	 96.1927
1954.5228	 96.2076
1954.9887	 96.2225
1955.4546	 96.2372
1955.9205	 96.2517
1956.3864	 96.2657
1956.8524	 96.2793
1957.3183	 96.2925
1957.7842	 96.3052
1958.2501	 96.3176
1958.7160	 96.3298
1959.1820	 96.3421
1959.6479	 96.3545
1960.1138	 96.3674
1960.5797	 96.3810
1961.0456	 96.3956
1961.5115	 96.4114
1961.9775	 96.4287
1962.4434	 96.4476
1962.9093	 96.4682
1963.3752	 96.4908
1963.8411	 96.5152
1964.3070	 96.5414
1964.7730	 96.5693
1965.2389	 96.5986
1965.7048	 96.6291
1966.1707	 96.6603
1966.6366	 96.6918
1967.1025	 96.7231
1967.5685	 96.7537
1968.0344	 96.7831
1968.5003	 96.8105
1968.9662	 96.8356
1969.4321	 96.8578
1969.8980	 96.8767
1970.3640	 96.8918
1970.8299	 96.9030
1971.2958	 96.9099
1971.7617	 96.9125
1972.2276	 96.9108
1972.6936	 96.9049
1973.1595	 96.8950
1973.6254	 96.8816
1974.0913	 96.8649
1974.5572	 96.8455
1975.0231	 96.8238
1975.4891	 96.8005
1975.9550	 96.7761
1976.4209	 96.7511
1976.8868	 96.7262
1977.3527	 96.7016
1977.8186	 96.6780
1978.2846	 96.6555
1978.7505	 96.6345
1979.2164	 96.6151
1979.6823	 96.5975
1980.1482	 96.5815
1980.6141	 96.5672
1981.0801	 96.5543
1981.5460	 96.5427
1982.0119	 96.5322
1982.4778	 96.5225
1982.9437	 96.5132
1983.4096	 96.5043
1983.8756	 96.4953
1984.3415	 96.4862
1984.8074	 96.4766
1985.2733	 96.4665
1985.7392	 96.4557
1986.2052	 96.4443
1986.6711	 96.4322
1987.1370	 96.4196
1987.6029	 96.4065
1988.0688	 96.3932
1988.5347	 96.3799
1989.0007	 96.3668
1989.4666	 96.3542
1989.9325	 96.3425
1990.3984	 96.3319
1990.8643	 96.3229
1991.3302	 96.3156
1991.7962	 96.3104
1992.2621	 96.3076
1992.7280	 96.3073
1993.1939	 96.3098
1993.6598	 96.3151
1994.1257	 96.3232
1994.5917	 96.3343
1995.0576	 96.3481
1995.5235	 96.3646
1995.9894	 96.3836
1996.4553	 96.4049
1996.9212	 96.4281
1997.3872	 96.4530
1997.8531	 96.4793
1998.3190	 96.5066
1998.7849	 96.5346
1999.2508	 96.5630
1999.7167	 96.5914
2000.1827	 96.6195
2000.6486	 96.6472
2001.1145	 96.6741
2001.5804	 96.7001
2002.0463	 96.7251
2002.5123	 96.7490
2002.9782	 96.7717
2003.4441	 96.7932
2003.9100	 96.8135
2004.3759	 96.8328
2004.8418	 96.8510
2005.3078	 96.8683
2005.7737	 96.8847
2006.2396	 96.9005
2006.7055	 96.9156
2007.1714	 96.9303
2007.6373	 96.9444
2008.1033	 96.9581
2008.5692	 96.9714
2009.0351	 96.9842
2009.5010	 96.9964
2009.9669	 97.0081
2010.4328	 97.0189
2010.8988	 97.0289
2011.3647	 97.0378
2011.8306	 97.0454
2012.2965	 97.0517
2012.7624	 97.0565
2013.2283	 97.0596
2013.6943	 97.0611
2014.1602	 97.0608
2014.6261	 97.0588
2015.0920	 97.0551
2015.5579	 97.0499
2016.0239	 97.0433
2016.4898	 97.0355
2016.9557	 97.0268
2017.4216	 97.0176
2017.8875	 97.0080
2018.3534	 96.9986
2018.8194	 96.9896
2019.2853	 96.9814
2019.7512	 96.9745
2020.2171	 96.9691
2020.6830	 96.9655
2021.1489	 96.9641
2021.6149	 96.9650
2022.0808	 96.9685
2022.5467	 96.9745
2023.0126	 96.9830
2023.4785	 96.9941
2023.9444	 97.0076
2024.4104	 97.0232
2024.8763	 97.0406
2025.3422	 97.0596
2025.8081	 97.0796
2026.2740	 97.1003
2026.7399	 97.1211
2027.2059	 97.1417
2027.6718	 97.1616
2028.1377	 97.1803
2028.6036	 97.1975
2029.0695	 97.2128
2029.5355	 97.2259
2030.0014	 97.2367
2030.4673	 97.2451
2030.9332	 97.2508
2031.3991	 97.2540
2031.8650	 97.2546
2032.3310	 97.2529
2032.7969	 97.2488
2033.2628	 97.2427
2033.7287	 97.2346
2034.1946	 97.2248
2034.6605	 97.2135
2035.1265	 97.2008
2035.5924	 97.1868
2036.0583	 97.1717
2036.5242	 97.1556
2036.9901	 97.1384
2037.4560	 97.1200
2037.9220	 97.1005
2038.3879	 97.0797
2038.8538	 97.0574
2039.3197	 97.0334
2039.7856	 97.0076
2040.2515	 96.9797
2040.7175	 96.9497
2041.1834	 96.9173
2041.6493	 96.8824
2042.1152	 96.8449
2042.5811	 96.8050
2043.0471	 96.7626
2043.5130	 96.7180
2043.9789	 96.6712
2044.4448	 96.6227
2044.9107	 96.5727
2045.3766	 96.5217
2045.8426	 96.4702
2046.3085	 96.4187
2046.7744	 96.3677
2047.2403	 96.3178
2047.7062	 96.2695
2048.1721	 96.2234
2048.6381	 96.1801
2049.1040	 96.1399
2049.5699	 96.1034
2050.0358	 96.0708
2050.5017	 96.0425
2050.9676	 96.0187
2051.4336	 95.9995
2051.8995	 95.9850
2052.3654	 95.9750
2052.8313	 95.9694
2053.2972	 95.9681
2053.7631	 95.9705
2054.2291	 95.9764
2054.6950	 95.9853
2055.1609	 95.9966
2055.6268	 96.0097
2056.0927	 96.0242
2056.5587	 96.0393
2057.0246	 96.0544
2057.4905	 96.0689
2057.9564	 96.0823
2058.4223	 96.0940
2058.8882	 96.1034
2059.3542	 96.1101
2059.8201	 96.1138
2060.2860	 96.1141
2060.7519	 96.1108
2061.2178	 96.1038
2061.6837	 96.0931
2062.1497	 96.0785
2062.6156	 96.0604
2063.0815	 96.0387
2063.5474	 96.0139
2064.0133	 95.9862
2064.4792	 95.9561
2064.9452	 95.9239
2065.4111	 95.8901
2065.8770	 95.8552
2066.3429	 95.8197
2066.8088	 95.7840
2067.2747	 95.7487
2067.7407	 95.7141
2068.2066	 95.6806
2068.6725	 95.6486
2069.1384	 95.6184
2069.6043	 95.5900
2070.0703	 95.5638
2070.5362	 95.5398
2071.0021	 95.5180
2071.4680	 95.4983
2071.9339	 95.4808
2072.3998	 95.4652
2072.8658	 95.4514
2073.3317	 95.4393
2073.7976	 95.4286
2074.2635	 95.4191
2074.7294	 95.4106
2075.1953	 95.4029
2075.6613	 95.3959
2076.1272	 95.3893
